iteration,latency_ms
976,1.109348
977,1.066845
978,1.078531
979,1.087073
980,1.059319
981,1.155002
982,1.235224
983,1.216871
984,1.269943
985,1.515027
986,1.787096
987,1.878967
988,1.644852
989,1.803508
990,1.531517
991,1.506266
992,1.224665
993,1.483392
994,1.949226
995,1.915826
996,1.868957
997,1.877012
998,1.722727
999,1.61269
1000,1.426808
1001,1.064657
1002,1.206695
1003,1.322456
1004,1.447251
1005,1.277716
1006,1.335313
1007,1.597147
1008,1.838476
1009,1.588936
1010,1.397234
1011,1.244266
1012,0.954846
1013,0.854984
1014,1.155341
1015,1.264836
1016,1.239321
1017,1.241275
1018,1.252756
1019,1.662693
1020,1.803307
1021,1.819915
1022,1.835023
1023,1.804024
1024,1.328667
1025,0.871026
1026,1.063134
1027,1.223901
1028,1.412422
1029,1.381159
1030,1.669276
1031,1.85903
1032,1.825295
1033,1.822148
1034,1.711406
1035,1.651826
1036,1.247918
1037,0.850561
1038,1.060579
1039,1.227643
1040,1.365115
1041,1.30036
1042,1.818742
1043,1.841276
1044,1.697077
1045,1.89381
1046,1.550863
1047,1.268048
1048,0.842002
1049,1.004224
1050,1.199979
1051,1.224413
1052,1.791256
1053,1.369917
1054,1.782763
1055,2.376209
1056,1.842331
1057,3.958839
1058,1.411259
1059,1.792531
1060,1.281095
1061,1.727707
1062,1.900589
1063,1.837268
1064,1.872264
1065,1.815786
1066,1.797271
1067,1.810013
1068,1.700633
1069,1.351847
1070,1.229122
1071,1.12118
1072,1.630982
1073,1.774175
1074,1.783217
1075,1.795462
1076,1.91055
1077,1.817369
1078,1.443383
1079,1.240343
1080,1.689948
1081,1.692953
1082,1.758847
1083,1.807845
1084,1.710631
1085,1.758988
1086,1.888838
1087,1.407228
1088,1.04611
1089,1.039108
1090,1.052992
1091,1.061014
1092,1.06759
1093,1.05242
1094,1.068969
1095,1.081322
1096,1.09062
1097,1.084251
1098,1.345115
1099,1.531275
1100,1.566192
1101,1.722927
1102,1.644818
1103,1.572106
1104,1.580544
1105,1.711296
1106,1.590661
1107,1.735286
1108,1.593376
1109,1.171959
1110,1.16848
1111,1.200523
1112,0.90635
1113,0.839557
1114,0.958496
1115,1.187433
1116,1.201737
1117,1.019395
1118,1.307261
1119,1.350636
1120,1.335557
1121,1.331099
1122,1.358979
1123,1.327639
1124,1.318814
1125,1.36727
1126,0.843812
1127,0.842378
1128,0.834358
1129,0.819791
1130,0.808099
1131,0.857317
1132,0.808992
1133,0.842199
1134,0.84988
1135,1.108134
1136,1.444688
1137,1.662823
1138,1.559097
1139,1.37487
1140,1.279566
1141,1.440682
1142,1.243914
1143,1.255317
1144,1.257922
1145,1.575616
1146,1.839966
1147,1.681129
1148,1.762864
1149,1.849133
1150,1.61112
1151,1.720928
1152,1.791924
1153,1.809706
1154,1.797884
1155,1.695326
1156,1.285823
1157,1.35713
1158,1.317035
1159,1.301375
1160,1.419714
1161,1.340658
1162,1.307287
1163,1.270301
1164,1.241091
1165,1.236792
1166,0.892474
1167,0.885258
1168,0.849587
1169,0.849268
1170,0.93586
1171,1.044231
1172,1.290328
1173,1.218348
1174,1.30976
1175,1.33838
1176,1.289184
1177,1.227183
1178,1.14982
1179,0.927815
1180,1.562298
1181,1.804869
1182,1.68467
1183,1.444291
1184,1.251661
1185,1.212953
1186,1.358027
1187,1.604489
1188,1.756804
1189,1.844538
1190,1.88657
1191,1.761738
1192,1.180282
1193,1.345931
1194,1.842139
1195,1.886845
1196,1.856529
1197,2.16658
1198,1.915038
1199,1.828196
1200,1.826071
1201,1.28881
1202,1.378567
1203,1.280864
1204,1.63638
1205,1.926492
1206,1.915988
1207,1.710983
1208,1.253491
1209,1.225772
1210,1.259956
1211,1.381329
1212,1.279299
1213,1.240238
1214,1.333468
1215,1.301331
1216,1.269692
1217,1.360344
1218,1.280712
1219,1.317671
1220,1.323596
1221,1.323598
1222,1.279334
1223,1.286408
1224,1.298628
1225,1.405708
1226,1.263052
1227,1.215732
1228,1.212306
1229,1.293849
1230,1.357316
1231,1.317115
1232,1.300642
1233,1.343218
1234,1.296738
1235,1.270873
1236,1.283566
1237,1.263369
1238,1.197244
1239,1.257264
1240,1.237808
1241,1.275854
1242,1.305519
1243,1.321558
1244,1.358708
1245,1.295102
1246,1.261259
1247,1.296655
1248,1.258094
1249,1.215913
1250,1.251577
1251,1.267191
1252,1.266086
1253,1.267036
1254,1.169171
1255,1.324518
1256,1.782572
1257,1.584082
1258,1.648412
1259,1.459636
1260,1.278863
1261,1.218437
1262,1.99464
1263,2.308287
1264,1.575141
1265,1.85241
1266,1.247012
1267,1.345484
1268,1.615509
1269,1.215439
1270,1.267674
1271,1.277801
1272,1.33744
1273,1.337573
1274,1.619437
1275,1.868254
1276,1.818326
1277,1.840917
1278,1.555752
1279,1.587434
1280,1.641856
1281,1.355459
1282,1.362854
1283,1.799808
1284,2.186515
1285,2.419586
1286,2.453929
1287,1.492079
1288,1.223953
1289,1.316881
1290,1.705593
1291,1.809062
1292,1.298239
1293,1.306733
1294,1.307016
1295,1.318107
1296,1.408546
1297,1.817248
1298,1.887311
1299,1.909342
1300,1.996158
1301,2.649727
1302,2.545746
1303,1.909946
1304,1.313536
1305,1.801623
1306,1.876286
1307,1.901529
1308,1.415631
1309,5.393511
1310,1.813752
1311,2.022756
1312,1.382351
1313,1.526863
1314,1.349949
1315,1.45083
1316,1.327221
1317,1.148629
1318,1.230907
1319,1.252586
1320,1.260964
1321,1.61448
1322,2.844767
1323,1.562444
1324,1.857753
1325,1.30504
1326,1.315148
1327,1.262473
1328,1.308376
1329,1.729362
1330,1.945477
1331,1.436067
1332,1.224054
1333,1.745286
1334,1.761308
1335,1.807103
1336,1.548477
1337,1.298946
1338,1.268771
1339,1.195783
1340,1.205543
1341,1.222151
1342,1.296022
1343,1.664201
1344,1.324744
1345,1.561051
1346,1.895424
1347,1.894222
1348,1.890263
1349,1.375245
1350,1.162619
1351,1.0728
1352,1.071053
1353,1.040126
1354,1.038915
1355,1.155483
1356,1.115264
1357,1.057508
1358,1.08178
1359,1.099474
1360,1.104485
1361,1.075308
1362,1.063036
1363,1.051306
1364,1.069951
1365,1.058768
1366,1.055088
1367,1.044074
1368,1.060309
1369,1.036943
1370,1.043918
1371,1.070956
1372,1.153964
1373,1.218615
1374,1.302007
1375,1.268279
1376,1.410217
1377,1.588885
1378,1.406531
1379,1.61405
1380,1.597431
1381,1.830887
1382,1.2731
1383,0.821513
1384,1.039049
1385,0.913908
1386,0.837091
1387,1.046969
1388,1.357903
1389,1.34464
1390,0.929524
1391,0.838235
1392,0.908239
1393,1.144606
1394,1.391567
1395,1.78765
1396,1.834993
1397,1.863245
1398,1.411948
1399,1.604889
